event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-03 08:55:04 UTC,view,6941,1487580006895846315,,runail,4.71,556309626,48595294-9ad5-49c0-b963-6e5112864cb2
2019-10-03 08:55:05 UTC,view,5877454,1487580006300255120,,jessnail,44.29,556307698,f01c16af-0a37-45d0-b94d-0ad9eae68c00
2019-10-03 08:55:07 UTC,view,5867820,1487580013145358517,,,8.41,343600877,d5198d86-17e5-4a3a-83fc-4353cfd27a95
2019-10-03 08:55:07 UTC,cart,5650173,1487580008263189483,,concept,11.10,233705922,76a69328-b1d6-47ec-8cf0-fdb822a4963b
2019-10-03 08:55:07 UTC,remove_from_cart,5723518,1487580005134238553,,runail,2.62,543380271,7c2ef75d-e779-48e9-b4d8-612895ad5a49
2019-10-03 08:55:08 UTC,view,5788435,2151191071378375538,,,0.79,539116054,32f7bfae-23cb-4544-9da6-ff7eb5eb10ad
2019-10-03 08:55:08 UTC,view,5746011,1487580009051717646,,runail,56.98,556309658,f818aa29-0afe-4768-834b-9bb50655fcba
2019-10-03 08:55:08 UTC,cart,5650174,1487580008263189483,,concept,6.17,233705922,76a69328-b1d6-47ec-8cf0-fdb822a4963b
2019-10-03 08:55:08 UTC,remove_from_cart,5723518,1487580005134238553,,runail,2.62,543380271,7c2ef75d-e779-48e9-b4d8-612895ad5a49
2019-10-03 08:55:09 UTC,view,5774248,2193074740619379535,furniture.living_room.cabinet,,79.35,511972072,b584c2e5-9451-4813-894c-71e4cc4fc5ec
2019-10-03 08:55:09 UTC,view,5676827,1783999067156644376,,,7.30,418239558,38003c5f-5404-4139-8f2f-8db724144ed5
2019-10-03 08:55:09 UTC,purchase,5723492,1487580005134238553,,runail,2.62,556300520,1c193581-027d-4bf1-8813-8dd5672b1ff5
2019-10-03 08:55:09 UTC,cart,5804059,1487580005461394279,,bluesky,3.97,556309135,77c64ff3-4c57-4646-bc2a-8d5816c88df6
2019-10-03 08:55:09 UTC,purchase,5875513,1487580005268456287,,,2.54,556300520,1c193581-027d-4bf1-8813-8dd5672b1ff5
2019-10-03 08:55:09 UTC,purchase,5723508,1487580005134238553,,runail,2.62,556300520,1c193581-027d-4bf1-8813-8dd5672b1ff5
2019-10-03 08:55:09 UTC,purchase,5865795,1487580008909111303,,,1.75,556300520,1c193581-027d-4bf1-8813-8dd5672b1ff5
2019-10-03 08:55:09 UTC,purchase,5773213,1487580005134238553,,runail,2.62,556300520,1c193581-027d-4bf1-8813-8dd5672b1ff5
2019-10-03 08:55:10 UTC,cart,5878923,1487580007256556476,,,8.10,556306734,dd3fd625-16e8-4731-a237-dc5bee03fee1
2019-10-03 08:55:11 UTC,remove_from_cart,5670733,1487580006937789357,,,1.43,556301268,5724d72e-786b-49f0-afd9-e5f45009c85d
2019-10-03 08:55:11 UTC,cart,5878923,1487580007256556476,,,8.10,556306734,dd3fd625-16e8-4731-a237-dc5bee03fee1
2019-10-03 08:55:12 UTC,remove_from_cart,5802678,1487580010242900029,,,3.83,555967730,8162d591-6f20-743e-5388-4fc101616123
2019-10-03 08:55:13 UTC,view,5687155,1487580010645553231,,,6.33,530515007,401b5bda-1e43-4dc6-a6db-3c0880169b69
2019-10-03 08:55:14 UTC,view,5876926,1487580011308253293,,domix,2.65,556309707,6e6f6201-b4f6-49b0-a59a-5e631dc3617c
2019-10-03 08:55:14 UTC,view,5694897,1487580009076883471,,,1.27,556309712,e9ccc6d7-24fc-4e58-8d40-c7fe99e6a37f
2019-10-03 08:55:15 UTC,view,5892544,2145935122136826354,,metzger,14.13,499802977,d0d66d88-8c0d-4625-afa0-a5c93009258d
2019-10-03 08:55:16 UTC,view,6941,1487580006895846315,,runail,4.71,556309371,03882a95-f99b-4d17-883f-1cc10a37f970
2019-10-03 08:55:17 UTC,cart,5845355,1487580004916134735,,,5.22,531218853,58e5fdf5-b858-48d7-a633-f731d5629696
2019-10-03 08:55:17 UTC,view,5653148,1487580011283087468,,,5.71,556308955,2a5d23a7-cae1-425e-a25d-aa9040714070
2019-10-03 08:55:18 UTC,cart,5695566,1487580007659209676,,,0.79,393425073,778e9db5-1422-44c2-8491-fa23afe61258
2019-10-03 08:55:19 UTC,view,5810158,1487580006132482952,,irisk,3.33,547019231,02ffe47f-e8f9-4cbe-8513-0cac09f98674
2019-10-03 08:55:20 UTC,view,5852052,1487580005092295511,,,9.37,532926363,addecead-c1b5-4793-897f-4db587abf125
2019-10-03 08:55:22 UTC,view,5697463,1783999067156644376,,estel,12.14,418239558,38003c5f-5404-4139-8f2f-8db724144ed5
2019-10-03 08:55:23 UTC,view,5773182,1487580005134238553,,runail,2.62,515393622,2f97afe1-92fe-0e2e-eebd-e88bc5c22c7a
2019-10-03 08:55:24 UTC,view,5677043,1487580008246412266,,estel,13.33,545634531,cce37f40-5ab7-4512-81dc-dcb1075394c3
2019-10-03 08:55:24 UTC,view,5857007,1487580009496313889,,runail,3.17,556251474,f6aae1e3-a692-49f4-a677-770e2862397f
2019-10-03 08:55:25 UTC,view,5819586,1487580012969197740,,italwax,4.44,540571780,dcdfe08d-1de3-4f63-b3f4-b5d1b72c09a3
2019-10-03 08:55:25 UTC,cart,5695569,1487580007659209676,,,0.79,393425073,778e9db5-1422-44c2-8491-fa23afe61258
2019-10-03 08:55:26 UTC,view,5862716,1487580010293231679,,keune,23.86,556307752,29e80c9e-63e5-4df5-90c7-e931933f799c
2019-10-03 08:55:27 UTC,remove_from_cart,5820783,1487580006317032337,,,5.56,384309035,ac68a039-6449-33b3-8af5-4f323b15fef1
2019-10-03 08:55:28 UTC,view,5815730,1487580005092295511,,,10.95,501762368,98ceae38-b666-44c9-9e2a-4e150f7a3b35
2019-10-03 08:55:28 UTC,view,5875508,1487580005092295511,,,2.30,490364006,dc96782d-3587-4f90-ab5e-966964e1ceb5
2019-10-03 08:55:28 UTC,cart,5852052,1487580005092295511,,,9.37,532926363,addecead-c1b5-4793-897f-4db587abf125
2019-10-03 08:55:29 UTC,view,5769877,1487580013841613016,,kapous,3.65,555717291,7defc0ae-21ff-47d4-b08a-51900bad1e44
2019-10-03 08:55:29 UTC,view,5809261,1487580007675986893,,bpw.style,0.79,538238826,b0b055e0-61ed-4cea-b828-def295bb2649
2019-10-03 08:55:30 UTC,remove_from_cart,4886,1487580006317032337,,,13.33,384309035,ac68a039-6449-33b3-8af5-4f323b15fef1
2019-10-03 08:55:31 UTC,remove_from_cart,5779811,1638456119066100510,,pole,4.11,552761717,e115b71a-b2e2-4722-b0f9-91e721f847c3
2019-10-03 08:55:31 UTC,remove_from_cart,5782134,1638456119066100510,,pole,4.11,552761717,e115b71a-b2e2-4722-b0f9-91e721f847c3
2019-10-03 08:55:33 UTC,view,5870372,1487580007675986893,,,1.75,556308913,59fbf629-10e2-4553-af24-38eb442471f6
2019-10-03 08:55:34 UTC,view,5884291,1487580013145358517,,,0.00,531550325,673ce6e2-797f-4c24-b22d-7be516001333
2019-10-03 08:55:36 UTC,cart,5723502,1487580005134238553,,runail,2.62,520232107,58ead88b-2639-4fc8-ba7e-d2886e5aac60
2019-10-03 08:55:36 UTC,view,5773184,1487580005134238553,,runail,2.62,515393622,2f97afe1-92fe-0e2e-eebd-e88bc5c22c7a
2019-10-03 08:55:38 UTC,view,5676936,1487580005268456287,,,8.73,553074123,1015eb3e-16b1-4841-830c-f2c549166d50
2019-10-03 08:55:38 UTC,remove_from_cart,5811689,1487580005427839846,,irisk,2.22,469091951,7f490cdb-9764-4354-9461-336d2d23f226
2019-10-03 08:55:38 UTC,view,5599205,1487580011308253293,,,2.22,205939071,d04fd53e-f638-4507-987c-f0fc368c53f6
2019-10-03 08:55:38 UTC,view,5786308,1487580011702517887,,,14.13,556308769,a41e14be-c790-4581-8a37-0fb763f574b7
2019-10-03 08:55:39 UTC,view,5883779,1487580009571811364,,rosi,0.95,547019231,0faa50b7-e45a-4309-a1ff-4e52a059d946
2019-10-03 08:55:40 UTC,remove_from_cart,5784085,1487580008145748965,,,3.97,384309035,ac68a039-6449-33b3-8af5-4f323b15fef1
2019-10-03 08:55:42 UTC,view,5843023,1487580005092295511,,coocla,7.94,524925825,2d7d5fbe-a8f5-48b4-af22-8f2cf250cb24
2019-10-03 08:55:42 UTC,cart,5803899,1487580005461394279,,bluesky,3.97,556309135,77c64ff3-4c57-4646-bc2a-8d5816c88df6
2019-10-03 08:55:44 UTC,cart,5847872,1487580006317032337,,,7.94,429332397,4d1136fe-531e-4dcb-8b93-c9767ec4840b
2019-10-03 08:55:46 UTC,cart,5857007,1487580009496313889,,runail,3.17,556251474,f6aae1e3-a692-49f4-a677-770e2862397f
2019-10-03 08:55:48 UTC,remove_from_cart,5677417,1487580010318397504,,estel,6.75,469684872,1645f879-6baf-4523-8e20-3545297f4ba4
2019-10-03 08:55:48 UTC,remove_from_cart,5677417,1487580010318397504,,estel,6.75,469684872,1645f879-6baf-4523-8e20-3545297f4ba4
2019-10-03 08:55:49 UTC,view,5745715,1487580008246412266,,kapous,5.79,504466762,4dcb3402-beb8-419f-8e99-7dadc8ebb150
2019-10-03 08:55:51 UTC,view,5868476,1487580013027917999,,,4.44,556310024,d751d9b5-fe3b-4fce-9746-5e0c791d49e9
2019-10-03 08:55:51 UTC,view,5723508,1487580005134238553,,runail,2.62,520232107,58ead88b-2639-4fc8-ba7e-d2886e5aac60
2019-10-03 08:55:52 UTC,view,5855022,1487580007306888126,,rosi,4.13,546703849,92d2e143-be0b-4fc1-8082-7891196ead4c
2019-10-03 08:55:53 UTC,view,5730206,1487580005092295511,,,10.32,414565403,a627901d-7076-40ce-a06e-1a29ecfa2e40
2019-10-03 08:55:55 UTC,cart,5799891,1487580009051717646,,,19.03,444690170,8503398d-9051-4eb9-8cc8-2b79fa3bd117
2019-10-03 08:55:56 UTC,cart,5308,1487580010125459512,,cnd,15.71,535500745,8add11a5-4e45-4323-ab9d-d4f291a3be01
2019-10-03 08:55:56 UTC,view,5649236,1487580008246412266,,concept,8.65,556310065,549d045d-8e72-4e2c-9596-ce37c3df7ad4
2019-10-03 08:55:57 UTC,view,5859274,1487580011534745720,,almea,31.59,543067713,75770057-f24f-4140-801c-50abee4e60b5
2019-10-03 08:55:57 UTC,view,5746011,1487580009051717646,,runail,56.98,555161060,77ec880b-ffdb-4eff-a0fa-56973bedde79
2019-10-03 08:55:57 UTC,cart,5810899,1487580008263189483,,,6.41,480708310,56e510d5-2b23-49b4-b71e-71848c27c2d0
2019-10-03 08:55:58 UTC,view,5540,1487580011283087468,,ingarden,14.13,552711147,4afab34b-9404-44d6-adf5-fc7a163ad255
2019-10-03 08:55:58 UTC,view,5571160,1487580012021285001,,,7.78,332393348,d2198530-4363-4062-bec3-c4c52a66a4ad
2019-10-03 08:55:58 UTC,view,5744423,1487580009445982239,,,0.83,547019231,7db6f348-ddd2-4365-8746-2b60c44c16f8
2019-10-03 08:55:58 UTC,remove_from_cart,5810157,1487580009445982239,,irisk,1.43,384309035,ac68a039-6449-33b3-8af5-4f323b15fef1
2019-10-03 08:56:00 UTC,view,5815320,1783999067156644376,,,9.79,469684872,1645f879-6baf-4523-8e20-3545297f4ba4
2019-10-03 08:56:01 UTC,view,5766592,1487580008246412266,,kaaral,18.92,543464718,1260de98-da99-4653-8056-1702c6391bdc
2019-10-03 08:56:01 UTC,view,5844894,1487580008313521133,,,6.22,475274461,197b8018-f620-465b-8055-26fd51a2391d
2019-10-03 08:56:01 UTC,view,5598854,1487580011283087468,,,2.86,556308955,571adbfa-b194-4e12-88d5-5d77a7338a5e
2019-10-03 08:56:03 UTC,remove_from_cart,5805751,1487580005411062629,,cnd,16.03,552480805,114625ef-898b-4993-cc3d-02b385c85f67
2019-10-03 08:56:04 UTC,view,5836211,1487580012927254698,,irisk,4.29,556288012,d14f6e6b-c38f-45aa-b51b-e5022e2687eb
2019-10-03 08:56:04 UTC,view,5744423,1487580009445982239,,,0.83,547019231,53aa8a8e-dd82-4944-aa6e-64611ee95fb5
2019-10-03 08:56:04 UTC,cart,5696185,1487580005134238553,,runail,2.38,556308243,79964c35-639f-4f0b-b974-cc7e3e4bd892
2019-10-03 08:56:05 UTC,view,5726182,1487580005595612013,,,3.00,556283833,10e168e1-d0e8-47bf-97f6-5341799ed948
2019-10-03 08:56:05 UTC,purchase,5823005,1487580013413793985,,,12.52,451714209,e1341515-d33b-4e98-a4ed-e7007830b9b7
2019-10-03 08:56:07 UTC,view,5773381,1487580005134238553,,runail,2.78,514484708,73bd6ee5-e813-4c84-ab06-9c46a80d0110
2019-10-03 08:56:07 UTC,cart,5759183,1487580010100293687,,irisk,1.67,535500745,8add11a5-4e45-4323-ab9d-d4f291a3be01
2019-10-03 08:56:08 UTC,remove_from_cart,5858538,1487580008246412266,,,2.14,266270271,74e051e6-0515-46bb-9583-ede9569954f4
2019-10-03 08:56:08 UTC,view,5744424,1487580009445982239,,,0.83,547019231,e73246a8-63f5-44bb-b26a-2546ab71b6cf
2019-10-03 08:56:09 UTC,view,5697496,1783999067156644376,,estel,11.11,469684872,1645f879-6baf-4523-8e20-3545297f4ba4
2019-10-03 08:56:10 UTC,view,5620923,1487580007306888126,,,4.05,546703849,92d2e143-be0b-4fc1-8082-7891196ead4c
2019-10-03 08:56:11 UTC,cart,5830559,1487580005671109489,,masura,1.73,554949069,f9c1d3a0-6e98-4aea-9b13-32c8aef39860
2019-10-03 08:56:11 UTC,view,5815320,1783999067156644376,,,9.79,469684872,1645f879-6baf-4523-8e20-3545297f4ba4
2019-10-03 08:56:12 UTC,view,5651986,1487580012927254698,,,5.68,556288012,d14f6e6b-c38f-45aa-b51b-e5022e2687eb
2019-10-03 08:56:12 UTC,cart,5804462,1487580005461394279,,bluesky,3.97,556309135,77c64ff3-4c57-4646-bc2a-8d5816c88df6
2019-10-03 08:56:14 UTC,view,5844894,1487580008313521133,,,6.22,507089288,ef7d1c6c-bfb9-47eb-85e7-c23ca019fa94
2019-10-03 08:56:15 UTC,view,5835158,1487580005268456287,,oniq,10.79,553074123,1015eb3e-16b1-4841-830c-f2c549166d50
2019-10-03 08:56:15 UTC,remove_from_cart,5844760,1487580006317032337,,,19.03,549316685,68e69326-4e03-4638-a0d3-c74318abe67c
2019-10-03 08:56:15 UTC,remove_from_cart,5844760,1487580006317032337,,,19.03,549316685,68e69326-4e03-4638-a0d3-c74318abe67c
2019-10-03 08:56:16 UTC,view,5756127,1487580013522845895,,,1.59,547519875,289b19c0-1bb8-49e3-9266-e2bc4af95ac5
2019-10-03 08:56:16 UTC,cart,5809555,2151191071051219817,,irisk,9.37,550520298,50869d36-3465-469a-80c0-3c62598b3649
2019-10-03 08:56:17 UTC,view,5862301,1487580007675986893,,freedecor,1.43,556270704,94dbd0ef-0797-4a20-b0a8-91498d293318
2019-10-03 08:56:17 UTC,view,5802682,1791442849384891169,,,1.90,556310222,2c33e862-8858-4d4e-bc6b-ae1386e4acc7
2019-10-03 08:56:17 UTC,cart,5759182,1487580010100293687,,irisk,1.67,535500745,8add11a5-4e45-4323-ab9d-d4f291a3be01
2019-10-03 08:56:18 UTC,cart,5883779,1487580009571811364,,rosi,0.95,547019231,107432ef-0bc1-7afb-a4f1-cf4edf72f9ee
2019-10-03 08:56:19 UTC,view,5882777,1487580005134238553,,runail,3.17,515393622,2f97afe1-92fe-0e2e-eebd-e88bc5c22c7a
2019-10-03 08:56:20 UTC,view,5723490,1487580005134238553,,runail,2.62,520232107,58ead88b-2639-4fc8-ba7e-d2886e5aac60
2019-10-03 08:56:20 UTC,cart,5723518,1487580005134238553,,runail,2.62,543380271,7c2ef75d-e779-48e9-b4d8-612895ad5a49
2019-10-03 08:56:20 UTC,view,5677466,1487580013732561106,,,11.90,475054110,f8588096-b3d4-43cd-b432-a8eb75e20a70
2019-10-03 08:56:20 UTC,cart,5804462,1487580005461394279,,bluesky,3.97,556309135,77c64ff3-4c57-4646-bc2a-8d5816c88df6
2019-10-03 08:56:20 UTC,cart,5723518,1487580005134238553,,runail,2.62,543380271,7c2ef75d-e779-48e9-b4d8-612895ad5a49
2019-10-03 08:56:22 UTC,view,5828610,1487580009227878422,,solomeya,2.06,556303032,1a76fa9a-48e9-4807-a2eb-ffac5fba54a9
2019-10-03 08:56:22 UTC,cart,5883779,1487580009571811364,,rosi,0.95,547019231,107432ef-0bc1-7afb-a4f1-cf4edf72f9ee
2019-10-03 08:56:23 UTC,view,5848076,2151191071378375538,,,15.40,556305772,9805e831-6295-4b2a-9ff7-a11de51d0721
2019-10-03 08:56:23 UTC,view,5885204,2069804417665728971,,cosmoprofi,5.56,556212561,b5c60845-5401-4295-97f4-7ea0ec62b1ab
2019-10-03 08:56:23 UTC,view,5813414,1897124478404526487,,,3.33,412163863,951d595b-edc5-4f72-ba6e-10032527f02d
2019-10-03 08:56:23 UTC,view,5814542,1783999063314661546,,runail,3.97,556046635,33aba1b6-e1a6-462f-94f7-1c48f4da15f7
2019-10-03 08:56:23 UTC,cart,5883779,1487580009571811364,,rosi,0.95,547019231,107432ef-0bc1-7afb-a4f1-cf4edf72f9ee
2019-10-03 08:56:24 UTC,view,5861156,1487580006627410849,,masura,11.10,398009165,c9cde543-a53b-4c07-93b7-1246b06fe847
2019-10-03 08:56:24 UTC,view,5700068,1487580012902088873,,runail,23.81,556310277,f92c72d6-6183-4a49-8d55-00a80a6ad6db
2019-10-03 08:56:25 UTC,view,5877454,1487580006300255120,,jessnail,44.29,556309382,335323ed-f9f4-4e27-91a5-b7d187c5e359
2019-10-03 08:56:28 UTC,cart,5830551,1487580005671109489,,masura,1.73,554949069,f9c1d3a0-6e98-4aea-9b13-32c8aef39860
2019-10-03 08:56:28 UTC,cart,5759181,1487580010100293687,,irisk,1.67,535500745,8add11a5-4e45-4323-ab9d-d4f291a3be01
2019-10-03 08:56:32 UTC,cart,5649236,1487580008246412266,,concept,8.65,233705922,76a69328-b1d6-47ec-8cf0-fdb822a4963b
2019-10-03 08:56:32 UTC,view,5802724,2151191071051219817,,,4.10,506245117,ba24687d-bbcc-4f5a-8083-6307a529e249
2019-10-03 08:56:32 UTC,cart,5723521,1487580005134238553,,runail,2.62,543380271,7c2ef75d-e779-48e9-b4d8-612895ad5a49
2019-10-03 08:56:33 UTC,view,5884088,1487580005268456287,,,4.75,406606046,186370eb-cec1-4a13-a880-1485b48a0008
2019-10-03 08:56:33 UTC,view,5552,1487580011283087468,,ingarden,3.10,552711147,4afab34b-9404-44d6-adf5-fc7a163ad255
2019-10-03 08:56:33 UTC,view,5835158,1487580005268456287,,oniq,10.79,553074123,1015eb3e-16b1-4841-830c-f2c549166d50
2019-10-03 08:56:34 UTC,view,5031,1487580010721050707,,,11.43,531218853,58e5fdf5-b858-48d7-a633-f731d5629696
2019-10-03 08:56:34 UTC,view,5777463,1487580008246412266,,lakme,4.95,539031942,0f89343f-12f4-41fc-b8b9-448c7e9c6814
2019-10-03 08:56:34 UTC,cart,5723523,1487580005134238553,,runail,2.62,543380271,7c2ef75d-e779-48e9-b4d8-612895ad5a49
2019-10-03 08:56:35 UTC,cart,5747154,1487580005595612013,,,3.33,427871458,b8dcce31-32f0-4a47-8ea7-59153036cd79
2019-10-03 08:56:35 UTC,view,5826617,1487580009076883471,,,1.87,556309712,e9ccc6d7-24fc-4e58-8d40-c7fe99e6a37f
2019-10-03 08:56:36 UTC,remove_from_cart,5854270,1487580007281722301,,,4.05,549316685,68e69326-4e03-4638-a0d3-c74318abe67c
2019-10-03 08:56:36 UTC,remove_from_cart,5854270,1487580007281722301,,,4.05,549316685,68e69326-4e03-4638-a0d3-c74318abe67c
2019-10-03 08:56:37 UTC,remove_from_cart,5781345,1638456119066100510,,pole,4.11,552761717,e115b71a-b2e2-4722-b0f9-91e721f847c3
2019-10-03 08:56:37 UTC,view,5766588,1487580008246412266,,kaaral,18.92,556307451,4cfffde1-64ba-445e-a598-8eb83c629cc9
2019-10-03 08:56:38 UTC,cart,5650138,1487580008246412266,,concept,7.78,475274461,197b8018-f620-465b-8055-26fd51a2391d
2019-10-03 08:56:39 UTC,view,5848343,1487580007675986893,,freedecor,1.43,556270704,dcd6ea9c-eeda-4291-93c4-5e83d4b24c65
2019-10-03 08:56:40 UTC,view,5682472,1487580007910867929,,zinger,4.84,556310358,2d466f0e-1a5b-4c4b-a04e-d6fbe8565e8f
2019-10-03 08:56:40 UTC,cart,5814839,1487580005897601916,,runail,2.38,556308243,79964c35-639f-4f0b-b974-cc7e3e4bd892
